지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2010-01-06 2:00,-12.9,0,,,0.3,0,0,0,77,0,1.8,-16,1013.5,0,1024.9,0,,9,,21.5,,,,,,,,,-0.9,0,-0.8,-0.4,-0.1,0.4
108,서울,2010-01-06 3:00,-12.9,0,,,1.2,0,290,0,77,0,1.8,-16,1013.8,0,1025.2,0,,9,,21.5,,0,0,,,1500,19,,-0.9,0,-0.8,-0.4,-0.1,0.4
108,서울,2010-01-06 4:00,-12.7,0,,,1.4,0,290,0,79,0,1.8,-15.5,1013.9,0,1025.3,0,,9,,21.3,,0,0,,,1500,,,-1,0,-0.8,-0.4,-0.1,0.4
108,서울,2010-01-06 5:00,-12.8,0,,,0.8,0,320,0,79,0,1.8,-15.6,1013.8,0,1025.2,0,,9,,21,,0,0,,,1500,,,-1,0,-0.8,-0.4,-0.1,0.4
108,서울,2010-01-06 6:00,-12.9,0,,,1.1,0,360,0,77,0,1.8,-16,1013.8,0,1025.2,0,,9,,20.7,,0,0,,,1500,,,-1.1,0,-0.8,-0.4,-0.1,0.4
108,서울,2010-01-06 7:00,-13.2,0,,,1.1,0,50,0,76,0,1.7,-16.5,1014.3,0,1025.7,0,,9,,20.1,,0,0,,,1500,,,-1.1,0,-0.8,-0.4,-0.1,0.4
108,서울,2010-01-06 8:00,-13.2,0,,,1.1,0,290,0,75,0,1.7,-16.7,1014.5,0,1025.9,0,0,0,0,20,,0,0,,,1500,,,-1.1,0,-0.8,-0.4,-0.1,0.4
108,서울,2010-01-06 9:00,-12.4,0,,,2,0,290,0,70,0,1.7,-16.7,1014.7,0,1026.1,0,0.9,0,0.33,19.5,,0,0,,,1500,19,,-1.1,0,-0.8,-0.4,-0.1,0.5
108,서울,2010-01-06 10:00,-11,0,,,2,0,340,0,64,0,1.7,-16.4,1015,0,1026.3,0,1,0,0.97,19,,1,1,Sc,10,1500,,,-1.2,0,-0.9,-0.4,-0.1,0.4
108,서울,2010-01-06 11:00,-10.2,0,,,2.5,0,320,0,62,0,1.7,-16.1,1015.1,0,1026.4,0,1,0,1.35,18.7,,2,2,Sc,10,1500,,,-1.1,0,-0.9,-0.4,-0.1,0.5
108,서울,2010-01-06 12:00,-9.7,0,,,3.1,0,340,0,56,0,1.6,-16.8,1014.7,0,1026,0,1,0,1.71,18.2,,2,2,Sc,10,1500,,,-1.1,0,-0.9,-0.4,-0.1,0.4
108,서울,2010-01-06 13:00,-9.1,0,,,2.8,0,320,0,55,0,1.7,-16.5,1014.1,0,1025.3,0,1,0,1.8,18,,2,2,Sc,10,1400,,,-1,0,-0.9,-0.4,-0.1,0.4
108,서울,2010-01-06 14:00,-8.5,0,,,3.2,0,320,0,50,0,1.6,-17,1013.4,0,1024.6,0,1,0,1.75,17.7,,2,2,Sc,10,1400,,,-0.8,0,-0.8,-0.3,-0.1,0.5
108,서울,2010-01-06 15:00,-8.8,0,,,3.5,0,320,0,52,0,1.6,-16.8,1013.7,0,1024.9,0,1,0,1.37,17.5,,1,1,Sc,10,1500,19,,-0.8,0,-0.8,-0.3,-0.1,0.5
108,서울,2010-01-06 16:00,-8.8,0,,,2.9,0,340,0,53,0,1.7,-16.6,1013.9,0,1025.1,0,1,0,0.9,17.3,,1,1,Sc,10,1600,,,-0.7,0,-0.7,-0.3,-0.1,0.5
108,서울,2010-01-06 17:00,-9.6,0,,,3.7,0,320,0,53,0,1.6,-17.4,1014.3,0,1025.6,0,1,0,0.38,17.1,,0,0,,,1600,,,-0.7,0,-0.8,-0.3,-0.1,0.5
108,서울,2010-01-06 18:00,-10.4,0,,,1.4,0,360,0,59,0,1.6,-16.8,1014.3,0,1025.6,0,0.1,0,0.03,17.1,,0,0,,,1600,,,-0.7,0,-0.7,-0.2,-0.1,0.5
108,서울,2010-01-06 19:00,-10.7,0,,,1.2,0,360,0,61,0,1.7,-16.7,1014.7,0,1026,0,,9,,17.1,,,,,,,,,-0.7,0,-0.8,-0.2,-0.1,0.5
108,서울,2010-01-06 20:00,-10.9,0,,,1.8,0,290,0,62,0,1.7,-16.7,1015,0,1026.3,0,,9,,17.1,,,,,,,,,-0.8,0,-0.8,-0.2,-0.1,0.5
108,서울,2010-01-06 21:00,-10.8,0,,,1.5,0,340,0,62,0,1.7,-16.6,1014.9,0,1026.2,0,,9,,17.1,,0,0,,,1600,19,,-0.8,0,-0.8,-0.3,-0.1,0.5
108,서울,2010-01-06 22:00,-10.8,0,,,1.9,0,320,0,64,0,1.7,-16.2,1015.3,0,1026.6,0,,9,,17.1,,,,,,,,,-0.9,0,-0.8,-0.3,-0.1,0.5
108,서울,2010-01-06 23:00,-11.3,0,,,3,0,360,0,70,0,1.8,-15.6,1015.8,0,1027.2,0,,9,,17.1,,,,,,,,,-1,0,-0.9,-0.3,-0.1,0.5
108,서울,2010-01-07 0:00,-11.6,0,,,1.9,0,290,0,71,0,1.8,-15.8,1015.5,0,1026.9,0,,9,,17.1,,7,7,Sc,10,1200,,,-1,0,-0.9,-0.3,-0.1,0.5
108,서울,2010-01-07 1:00,-11.6,0,,,2.5,0,360,0,71,0,1.8,-15.8,1015.7,0,1027.1,0,,9,,17.1,,,,,,,,,-1.1,0,-0.9,-0.4,-0.1,0.5
108,서울,2010-01-07 2:00,-11.9,0,,,1.2,0,340,0,72,0,1.8,-15.9,1015.3,0,1026.7,0,,9,,17.1,,,,,,,,,-1.1,0,-0.9,-0.4,-0.1,0.5
108,서울,2010-01-07 3:00,-12.7,0,,,1.6,0,50,0,76,0,1.8,-16,1015.7,0,1027.1,0,,9,,17.1,,0,0,,,1400,19,,-1.1,0,-1,-0.4,-0.1,0.5
108,서울,2010-01-07 4:00,-12.9,0,,,0.8,0,70,0,77,0,1.8,-16,1015.6,0,1027,0,,9,,17.1,,0,0,,,1400,,,-1.2,0,-1,-0.4,-0.1,0.5
108,서울,2010-01-07 5:00,-13.3,0,,,0.8,0,20,0,79,0,1.7,-16.1,1015.6,0,1027,0,,9,,17.1,,0,0,,,1400,,,-1.2,0,-1,-0.4,-0.1,0.5
108,서울,2010-01-07 6:00,-13.5,0,,,1.1,0,20,0,82,0,1.8,-15.9,1015.5,0,1027,0,,9,,17.1,,0,0,,,1300,,,-1.2,0,-1,-0.4,-0.1,0.5
108,서울,2010-01-07 7:00,-13.6,0,,,1.4,0,20,0,80,0,1.7,-16.3,1015.8,0,1027.3,0,,9,,17.1,,0,0,,,1300,,,-1.3,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-07 8:00,-13.4,0,,,1.5,0,20,0,78,0,1.7,-16.4,1016.1,0,1027.6,0,0,0,0,17.1,,0,0,,,1200,,,-1.3,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-07 9:00,-12.8,0,,,2,0,20,0,77,0,1.8,-15.9,1016.7,0,1028.1,0,0.8,0,0.25,17,,0,0,,,1200,19,,-1.4,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-07 10:00,-11.6,0,,,2,0,50,0,72,0,1.8,-15.6,1016.6,0,1028,0,1,0,0.67,16.9,,2,2,Sc,10,800,,40,-1.5,0,-1.1,-0.5,-0.1,0.5
108,서울,2010-01-07 11:00,-9.3,0,,,1.3,0,50,0,60,0,1.8,-15.6,1016.8,0,1028.1,0,1,0,1.29,16.7,,0,0,,,800,,40,-1.4,0,-1.1,-0.5,-0.1,0.5
108,서울,2010-01-07 12:00,-7.7,0,,,0.6,0,270,0,53,0,1.8,-15.6,1016.2,0,1027.4,0,1,0,1.56,16.6,,0,0,,,800,,40,-1.3,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-07 13:00,-7.3,0,,,3.1,0,230,0,55,0,1.9,-14.8,1015.4,0,1026.6,0,1,0,1.63,16.6,,1,1,Sc,10,1200,,40,-1.1,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-07 14:00,-6.6,0,,,1.8,0,320,0,46,0,1.7,-16.3,1014.9,0,1026,0,1,0,1.66,16.5,,0,0,,,1200,,,-0.9,0,-0.8,-0.4,-0.1,0.5
108,서울,2010-01-07 15:00,-5.8,0,,,2,0,290,0,45,0,1.8,-15.8,1014.7,0,1025.8,0,1,0,1.33,16.5,,0,0,,,1200,19,,-0.8,0,-0.8,-0.4,-0.1,0.5
108,서울,2010-01-07 16:00,-5.8,0,,,2.5,0,270,0,48,0,1.9,-15,1014.7,0,1025.8,0,1,0,0.88,16.5,,0,0,,,1200,,,-0.7,0,-0.6,-0.3,-0.1,0.5
108,서울,2010-01-07 17:00,-7.5,0,,,2.8,0,320,0,53,0,1.8,-15.4,1014.8,0,1026,0,1,0,0.35,16.5,,0,0,,,1200,,,-0.7,0,-0.6,-0.3,-0.1,0.5
108,서울,2010-01-07 18:00,-8.5,0,,,3.1,0,290,0,58,0,1.9,-15.3,1015.3,0,1026.5,0,0,0,0.02,16.5,,0,0,,,1200,,,-0.7,0,-0.6,-0.2,-0.1,0.5
108,서울,2010-01-07 19:00,-8.8,0,,,2.5,0,320,0,59,0,1.9,-15.3,1015.3,0,1026.5,0,,9,,,,,,,,,,,-0.7,0,-0.6,-0.2,-0.1,0.5
108,서울,2010-01-07 20:00,-9.3,0,,,2.6,0,290,0,63,0,1.9,-15,1015.3,0,1026.6,0,,9,,,,,,,,,,,-0.8,0,-0.6,-0.2,-0.1,0.5
108,서울,2010-01-07 21:00,-9.6,0,,,0.6,0,20,0,66,0,2,-14.7,1015.4,0,1026.7,0,,9,,16.5,,0,0,,,1000,19,,-0.8,0,-0.6,-0.2,-0.1,0.5
108,서울,2010-01-07 22:00,-9.7,0,,,0.7,0,320,0,70,0,2.1,-14.1,1015.3,0,1026.6,0,,9,,,,,,,,,,,-0.9,0,-0.6,-0.2,-0.1,0.6
108,서울,2010-01-07 23:00,-9.6,0,,,1,0,20,0,67,0,2,-14.5,1015.2,0,1026.5,0,,9,,,,,,,,,,,-0.9,0,-0.7,-0.2,0,0.6
108,서울,2010-01-08 0:00,-10.2,0,,,1.3,0,50,0,77,0,2.2,-13.4,1014.8,0,1026.1,0,,9,,16.5,,0,0,,,800,,40,-1,0,-0.7,-0.3,0,0.6
108,서울,2010-01-08 1:00,-10.4,0,,,1.3,0,50,0,74,0,2.1,-14.1,1014.6,0,1025.9,0,,9,,,,,,,,,,40,-1.1,0,-0.7,-0.3,0,0.6
108,서울,2010-01-08 2:00,-10.8,0,,,1.4,0,50,0,78,0,2.1,-13.8,1014.6,0,1025.9,0,,9,,,,,,,,,,40,-1.1,0,-0.8,-0.3,0,0.6
108,서울,2010-01-08 3:00,-10.7,0,,,1.3,0,20,0,76,0,2.1,-14.1,1014.8,0,1026.1,0,,9,,16.5,,0,0,,,700,19,40,-1.2,0,-0.8,-0.3,0,0.6
108,서울,2010-01-08 4:00,-10.7,0,,,1,0,20,0,76,0,2.1,-14.1,1014.2,0,1025.5,0,,9,,16.5,,0,0,,,700,,40,-1.2,0,-0.8,-0.4,-0.1,0.6
108,서울,2010-01-08 5:00,-11.1,0,,,1.5,0,50,0,78,0,2.1,-14.1,1014,0,1025.3,0,,9,,16.5,,0,0,,,700,,4019,-1.3,0,-0.9,-0.4,0,0.6
108,서울,2010-01-08 6:00,-11.6,0,,,1.6,0,50,0,82,0,2.1,-14,1014.1,0,1025.4,0,,9,,16.5,,0,0,,,600,,19,-1.4,0,-0.9,-0.4,-0.1,0.6
108,서울,2010-01-08 7:00,-11.8,0,,,1.7,0,50,0,82,0,2,-14.2,1014.3,0,1025.7,0,,9,,16.5,,0,0,,,600,,19,-1.4,0,-1,-0.4,-0.1,0.6
108,서울,2010-01-08 8:00,-11.8,0,,,1.9,0,50,0,83,0,2.1,-14.1,1014.5,0,1025.9,0,0,0,0,16.5,,0,0,,,600,,19,-1.4,0,-1,-0.5,-0.1,0.6
108,서울,2010-01-08 9:00,-10.9,0,,,1.7,0,50,0,78,0,2.1,-13.9,1014.9,0,1026.2,0,0.3,0,0.2,16.5,,8,8,Ac,35,700,19,19,-1.5,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-08 10:00,-9,0,,,1.8,0,50,0,71,0,2.2,-13.3,1015,0,1026.3,0,0.6,0,0.58,16.4,,2,0,Ci,,600,,19,-1.5,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-08 11:00,-7.9,0,,,1.6,0,20,0,64,0,2.2,-13.5,1015,0,1026.2,0,0.5,0,1,16.4,,3,0,Ci,,500,,4019,-1.4,0,-1,-0.5,-0.1,0.5
108,서울,2010-01-08 12:00,-5.9,0,,,1.9,0,290,0,66,0,2.6,-11.2,1014,0,1025.1,0,0.9,0,1.39,16.2,,2,0,Ci,,700,,40,-1.2,0,-0.9,-0.5,-0.1,0.5
108,서울,2010-01-08 13:00,-5.1,0,,,1.8,0,320,0,60,0,2.5,-11.6,1013.1,0,1024.2,0,1,0,1.7,16.2,,0,0,,,800,,40,-1.1,0,-0.8,-0.5,-0.1,0.5
108,서울,2010-01-08 14:00,-4.3,0,,,2.3,0,290,0,56,0,2.5,-11.7,1012.6,0,1023.6,0,1,0,1.65,16.2,,2,0,Ci,,900,,40,-0.9,0,-0.7,-0.4,-0.1,0.5
108,서울,2010-01-08 15:00,-3.7,0,,,3.2,0,270,0,52,0,2.4,-12.1,1012.3,0,1023.3,0,1,0,1.36,16,,1,0,Ci,,1000,19,40,-0.7,0,-0.7,-0.4,-0.1,0.5
108,서울,2010-01-08 16:00,-4,0,,,3,0,290,0,49,0,2.2,-13.1,1012.4,0,1023.4,0,1,0,0.92,15.7,,0,0,,,1100,,,-0.6,0,-0.6,-0.3,-0.1,0.5
108,서울,2010-01-08 17:00,-5,0,,,2.5,0,290,0,52,0,2.2,-13.3,1013,0,1024.1,0,1,0,0.37,15.7,,0,0,,,1100,,,-0.6,0,-0.5,-0.3,-0.1,0.5
108,서울,2010-01-08 18:00,-6.1,0,,,3.9,0,290,0,55,0,2.1,-13.6,1013.2,0,1024.3,0,0.1,0,0.01,15.6,,0,0,,,1100,,,-0.6,0,-0.5,-0.2,-0.1,0.6
108,서울,2010-01-08 19:00,-6.5,0,,,2.2,0,320,0,57,0,2.1,-13.6,1013.8,0,1024.9,0,,9,,15.6,,,,,,,,,-0.7,0,-0.5,-0.2,-0.1,0.5
108,서울,2010-01-08 20:00,-6.9,0,,,0.3,0,0,0,60,0,2.2,-13.3,1013.6,0,1024.7,0,,9,,15.6,,,,,,,,,-0.7,0,-0.5,-0.2,-0.1,0.6
108,서울,2010-01-08 21:00,-7.1,0,,,0.6,0,270,0,60,0,2.2,-13.5,1013.8,0,1024.9,0,,9,,15.6,,0,0,,,1300,19,,-0.8,0,-0.6,-0.3,-0.1,0.5
108,서울,2010-01-08 22:00,-7.1,0,,,1.3,0,290,0,61,0,2.2,-13.3,1014,0,1025.2,0,,9,,15.6,,,,,,,,,-0.9,0,-0.6,-0.2,0,0.6
108,서울,2010-01-08 23:00,-7.5,0,,,0.9,0,320,0,63,0,2.2,-13.3,1014.3,0,1025.5,0,,9,,15.5,,,,,,,,,-1,0,-0.7,-0.3,-0.1,0.5
108,서울,2010-01-09 0:00,-7.7,0,,,0.5,0,360,0,70,0,2.4,-12.2,1014.3,0,1025.5,0,,9,,15.5,,0,0,,,1100,,,-1,0,-0.7,-0.3,0,0.6
108,서울,2010-01-09 1:00,-8.2,0,,,1.4,0,50,0,75,0,2.5,-11.8,1014.3,0,1025.5,0,,9,,15.5,,,,,,,,,-1.1,0,-0.8,-0.4,-0.1,0.6
108,서울,2010-01-09 2:00,-8.1,0,,,1.1,0,50,0,73,0,2.4,-12,1014.6,0,1025.8,0,,9,,15.5,,,,,,,,,-1.1,0,-0.7,-0.3,0,0.6
108,서울,2010-01-09 3:00,-8.5,0,,,1.5,0,50,0,77,0,2.5,-11.8,1014.8,0,1026,0,,9,,15.5,,0,0,,,1000,19,,-1.2,0,-0.8,-0.4,-0.1,0.6
108,서울,2010-01-09 4:00,-8.5,0,,,1.9,0,50,0,77,0,2.5,-11.8,1014.5,0,1025.7,0,,9,,15.4,,0,0,,,800,,19,-1.2,0,-0.8,-0.4,0,0.6
108,서울,2010-01-09 5:00,-8.4,0,,,1.7,0,50,0,76,0,2.5,-11.8,1014.3,0,1025.5,0,,9,,15.4,,4,0,Ci,,700,,19,-1.3,0,-0.9,-0.4,-0.1,0.6
108,서울,2010-01-09 6:00,-8.3,0,,,1.6,0,50,0,76,0,2.5,-11.7,1014.5,0,1025.7,0,,9,,15.2,,7,0,Ci,,700,,19,-1.3,0,-0.9,-0.4,-0.1,0.6
108,서울,2010-01-09 7:00,-8.1,0,,,1.5,0,70,0,77,0,2.6,-11.4,1014.4,0,1025.6,0,,9,,15.2,,7,7,Ac,35,800,,19,-1.3,0,-0.9,-0.4,0,0.6
108,서울,2010-01-09 8:00,-7.9,0,,,1.1,0,70,0,76,0,2.6,-11.3,1014.9,0,1026.1,0,0,0,0,15.2,,7,7,Sc,10,700,,19,-1.3,0,-0.9,-0.5,-0.1,0.5
108,서울,2010-01-09 9:00,-7.4,0,,,2.1,0,70,0,73,0,2.6,-11.4,1015,0,1026.2,0,0,0,0.08,15.1,,8,8,Sc,10,600,19,19,-1.2,0,-0.8,-0.4,0,0.6
108,서울,2010-01-09 10:00,-6.3,0,,,2.2,0,70,0,68,0,2.6,-11.2,1015,0,1026.1,0,0,0,0.42,15.1,,7,7,Sc,10,800,,4019,-1.1,0,-0.8,-0.4,-0.1,0.6
108,서울,2010-01-09 11:00,-5.3,0,,,2.1,0,70,0,65,0,2.7,-10.8,1015,0,1026.1,0,0,0,0.66,15.1,,9,9,Sc,10,600,,40,-1.1,0,-0.8,-0.5,-0.1,0.5
108,서울,2010-01-09 12:00,-3.8,0,,,1.1,0,70,0,57,0,2.6,-11,1014.5,0,1025.5,0,0,0,0.92,15.1,,10,5,ScAs,10,600,,40,-1,0,-0.7,-0.4,-0.1,0.5
108,서울,2010-01-09 13:00,-3.2,0,,,1.7,0,70,0,56,0,2.7,-10.7,1013.7,0,1024.7,0,0,0,0.75,15,,10,5,ScAs,10,600,,40,-0.8,0,-0.7,-0.4,-0.1,0.5
108,서울,2010-01-09 14:00,-2.2,0,,,1.4,0,50,0,56,0,2.9,-9.8,1013.1,0,1024,0,0,0,0.88,15,,10,5,ScAs,10,600,,40,-0.7,0,-0.6,-0.4,-0.1,0.5
108,서울,2010-01-09 15:00,-2.1,0,0,0,1.2,0,140,0,59,0,3.1,-9,1013.1,0,1024,0,0,0,0.65,15,,10,7,ScAs,8,600,19,4005,-0.6,0,-0.5,-0.3,-0.1,0.5
108,서울,2010-01-09 16:00,-2.8,0,,9,1.9,0,90,0,68,0,3.4,-7.8,1013.6,0,1024.6,0,0,0,0.37,15,,10,8,ScAs,8,500,,4005,-0.5,0,-0.5,-0.3,-0.1,0.5
108,서울,2010-01-09 17:00,-3.4,0,,9,1.7,0,50,0,82,0,3.9,-6,1013.9,0,1024.9,0,0,0,0.12,15.1,,10,8,ScAs,8,300,,401905,-0.5,0,-0.4,-0.2,-0.1,0.6
108,서울,2010-01-09 18:00,-3.8,0,0.3,0,1.4,0,20,0,89,0,4.1,-5.3,1014.5,0,1025.5,0,0,0,0.01,15.4,0.4,10,8,ScAs,8,200,,1905,-0.4,0,-0.3,-0.2,0,0.6
108,서울,2010-01-09 19:00,-3.7,0,,9,0.9,0,50,0,89,0,4.2,-5.2,1015.1,0,1026.1,0,,9,,15.5,,10,8,ScAs,8,400,,1905,-0.5,0,-0.4,-0.2,-0.1,0.5
108,서울,2010-01-09 20:00,-3.4,0,,9,1.1,0,50,0,86,0,4.1,-5.4,1015.3,0,1026.3,0,,9,,15.5,,,,,,,,19,-0.5,0,-0.4,-0.2,-0.1,0.6
108,서울,2010-01-09 21:00,-3.2,0,0.1,0,1.3,0,50,0,86,0,4.2,-5.2,1015.6,0,1026.6,0,,9,,15.5,0.1,9,9,Sc,10,400,19,19,-0.4,0,-0.3,-0.1,0,0.6
108,서울,2010-01-09 22:00,-3.2,0,,9,1.7,0,50,0,87,0,4.2,-5,1015.9,0,1026.9,0,,9,,15.5,,,,,,,,19,-0.5,0,-0.4,-0.2,-0.1,0.5
108,서울,2010-01-09 23:00,-3.6,0,,9,1.3,0,50,0,89,0,4.2,-5.1,1015.9,0,1026.9,0,,9,,15.5,,,,,,,,19,-0.5,0,-0.4,-0.2,-0.1,0.6
108,서울,2010-01-10 0:00,-3.8,0,,9,0.9,0,50,0,89,0,4.1,-5.3,1015.9,0,1026.9,0,,9,,15.5,,8,8,Sc,10,400,,19,-0.5,0,-0.3,-0.1,0,0.6
108,서울,2010-01-10 1:00,-3.5,0,,,1.5,0,320,0,88,0,4.2,-5.2,1016.6,0,1027.6,0,,9,,15.5,,,,,,,,19,-0.6,0,-0.4,-0.2,-0.1,0.6
108,서울,2010-01-10 2:00,-3.7,0,,,1.7,0,290,0,88,0,4.1,-5.4,1016.7,0,1027.7,0,,9,,,,,,,,,,19,-0.5,0,-0.4,-0.2,-0.1,0.6
108,서울,2010-01-10 3:00,-3.8,0,,,1.1,0,320,0,87,0,4,-5.6,1017,0,1028,0,,9,,15.5,,5,5,Sc,10,400,19,19,-0.5,0,-0.3,-0.1,0,0.6
108,서울,2010-01-10 4:00,-4.3,0,,,1,0,290,0,88,0,3.9,-5.9,1017,0,1028.1,0,,9,,15.5,,7,7,Sc,10,400,,19,-0.5,0,-0.4,-0.2,-0.1,0.6
108,서울,2010-01-10 5:00,-5.2,0,,,1.6,0,50,0,91,0,3.8,-6.4,1016.6,0,1027.7,0,,9,,15.5,,5,5,Sc,10,400,,19,-0.5,0,-0.4,-0.2,-0.1,0.6
108,서울,2010-01-10 6:00,-4.9,0,,,1.2,0,50,0,91,0,3.9,-6.1,1017.1,0,1028.2,0,,9,,15.5,,5,5,Sc,10,400,,19,-0.6,0,-0.4,-0.1,0,0.6
108,서울,2010-01-10 7:00,-4.8,0,,,1.4,0,50,0,89,0,3.8,-6.3,1017.3,0,1028.4,0,,9,,15.5,,5,5,Sc,10,500,,19,-0.6,0,-0.4,-0.2,0,0.6
108,서울,2010-01-10 8:00,-5.3,0,,,2,0,50,0,89,0,3.7,-6.8,1017.6,0,1028.7,0,0,0,0,15.5,,4,4,Sc,10,500,,19,-0.7,0,-0.5,-0.2,-0.1,0.5
108,서울,2010-01-10 9:00,-4.8,0,,,2,0,70,0,85,0,3.6,-6.9,1017.7,0,1028.8,0,0,0,0.19,15.4,,3,3,Sc,10,600,19,19,-0.6,0,-0.4,-0.2,0,0.6
108,서울,2010-01-10 10:00,-3.7,0,,,1.2,0,70,0,79,0,3.7,-6.8,1018.2,0,1029.3,0,0,0,0.46,15.3,,7,7,Sc,10,700,,19,-0.7,0,-0.5,-0.2,-0.1,0.5
108,서울,2010-01-10 11:00,-2.8,0,,,1.5,0,90,0,74,0,3.7,-6.7,1018.2,0,1029.2,0,0.2,0,0.77,15.2,,3,3,Sc,10,1000,,19,-0.7,0,-0.5,-0.2,-0.1,0.6
108,서울,2010-01-10 12:00,-1.4,0,,,1,0,90,0,68,0,3.8,-6.5,1017.2,0,1028.1,0,0.6,0,1.1,14.9,,5,5,Sc,10,800,,40,-0.6,0,-0.5,-0.2,0,0.6
108,서울,2010-01-10 13:00,-1.2,0,,,1.4,0,50,0,64,0,3.6,-7.1,1016.1,0,1027,0,0.5,0,1.27,14.7,,6,6,Sc,10,900,,40,-0.5,0,-0.4,-0.2,0,0.6
108,서울,2010-01-10 14:00,-0.6,0,,,0.8,0,70,0,60,0,3.5,-7.4,1015.1,0,1026,0,0.3,0,1.02,14.5,,3,3,Sc,10,900,,40,-0.4,0,-0.3,-0.2,0,0.6
108,서울,2010-01-10 15:00,-0.6,0,,,2.3,0,290,0,66,0,3.9,-6.1,1014.9,0,1025.8,0,0.3,0,0.81,14.4,,2,2,Sc,10,700,19,40,-0.3,0,-0.3,-0.2,0,0.6
108,서울,2010-01-10 16:00,-2,0,,,3,0,320,0,75,0,4,-5.8,1015.4,0,1026.4,0,0.1,0,0.46,14.4,,8,8,Sc,10,500,,40,-0.3,0,-0.3,-0.2,-0.1,0.6
108,서울,2010-01-10 17:00,-2.2,0,,,1.7,0,290,0,75,0,3.9,-6,1015.1,0,1026.1,0,0,0,0.17,14.3,,7,7,Sc,10,600,,40,-0.3,0,-0.2,-0.1,0,0.6
108,서울,2010-01-10 18:00,-2.7,0,,,2.8,0,340,0,76,0,3.8,-6.3,1015,0,1026,0,0,0,0.03,14.3,,6,4,ScCi,10,600,,40,-0.2,0,-0.2,-0.1,0,0.6
108,서울,2010-01-10 19:00,-3.1,0,,,2.2,0,320,0,79,0,3.8,-6.2,1015.2,0,1026.2,0,,9,,,,,,,,,,40,-0.3,0,-0.2,-0.1,-0.1,0.6
108,서울,2010-01-10 20:00,-2.6,0,,,2.5,0,340,0,63,0,3.2,-8.6,1015.3,0,1026.3,0,,9,,,,,,,,,,40,-0.3,0,-0.2,-0.1,0,0.6
108,서울,2010-01-10 21:00,-3.8,0,,,2.4,0,290,0,77,0,3.6,-7.2,1015.3,0,1026.3,0,,9,,14.3,,4,2,ScCi,10,800,19,40,-0.4,0,-0.2,-0.1,0,0.6
108,서울,2010-01-10 22:00,-4.4,0,,,2,0,290,0,81,0,3.6,-7.1,1015.4,0,1026.5,0,,9,,,,,,,,,,4019,-0.5,0,-0.3,-0.1,0,0.6
108,서울,2010-01-10 23:00,-4.7,0,,,2.5,0,290,0,84,0,3.6,-6.9,1015.3,0,1026.4,0,,9,,,,,,,,,,19,-0.5,0,-0.3,-0.1,0,0.6
108,서울,2010-01-11 0:00,-5.1,0,,,2.6,0,290,0,83,0,3.5,-7.5,1015.4,0,1026.5,0,,9,,14.3,,3,0,Ci,,600,,19,-0.5,0,-0.3,-0.1,0,0.6
108,서울,2010-01-11 1:00,-5.4,0,,,1.6,0,290,0,85,0,3.5,-7.5,1014.9,0,1026,0,,9,,,,,,,,,,19,-0.7,0,-0.4,-0.2,0,0.6
108,서울,2010-01-11 2:00,-5.6,0,,,1.3,0,290,0,87,0,3.5,-7.4,1014.7,0,1025.8,0,,9,,,,,,,,,,19,-0.7,0,-0.4,-0.1,0,0.6
108,서울,2010-01-11 3:00,-5.8,0,,,1.8,0,290,0,88,0,3.5,-7.4,1014.9,0,1026,0,,9,,14.3,,6,3,ScCi,10,600,19,19,-0.7,0,-0.5,-0.1,0,0.6
108,서울,2010-01-11 4:00,-5.9,0,,,1.3,0,340,0,88,0,3.5,-7.5,1014.8,0,1025.9,0,,9,,14.3,,3,0,Ci,,600,,19,-0.8,0,-0.5,-0.2,0,0.6
108,서울,2010-01-11 5:00,-6.3,0,,,1.5,0,290,0,87,0,3.3,-8.1,1014.8,0,1025.9,0,,9,,14.3,,3,0,Ci,,500,,19,-0.8,0,-0.5,-0.1,0,0.7
108,서울,2010-01-11 6:00,-6.7,0,,,1.5,0,290,0,88,0,3.3,-8.3,1014,0,1025.1,0,,9,,14.3,,2,0,Ci,,500,,19,-0.9,0,-0.6,-0.2,0,0.6
108,서울,2010-01-11 7:00,-7,0,,,1.4,0,50,0,88,0,3.2,-8.6,1013.4,0,1024.5,0,,9,,14.3,,4,0,Ci,,500,,19,-0.9,0,-0.5,-0.2,0,0.7
